,09002,09003,09004,09005,09006,09007,09008,09009,09010,09011,09012,09013,09014,09015,09016,09017,13069,15010,15013,15020,15024,15025,15029,15031,15033,15035,15037,15039,15044,15057,15058,15060,15068,15070,15081,15083,15091,15092,15095,15099,15100,15104,15108,15109,15120,15121,15122,09002,09003,09004,09005,09006,09007,09008,09009,09010,09011,09012,09013,09014,09015,09016,09017,13069,15010,15013,15020,15024,15025,15029,15031,15033,15035,15037,15039,15044,15057,15058,15060,15068,15070,15081,15083,15091,15092,15095,15099,15100,15104,15108,15109,15120,15121,15122,t,i,Ia,Im,Ip,y
09011,634.0,23611.0,500.0,2063.0,4549.0,83911.0,1739.0,10982.0,1738.0,333519.0,11136.0,25872.0,9254.0,17009.0,5584.0,2646.0,0.0,0.0,0.0,37.0,73.0,3719.0,887.0,254.0,401.0,0.0,0.0,1117.0,0.0,710.0,3036.0,0.0,255.0,1284.0,117.0,1075.0,0.0,0.0,0.0,227.0,0.0,363.0,0.0,0.0,106.0,0.0,4306.0,693.0,33780.0,226.0,3118.0,4037.0,70286.0,1201.0,11149.0,1724.0,333519.0,7551.0,26100.0,8800.0,11978.0,6259.0,2130.0,0.0,0.0,0.0,44.0,0.0,3265.0,1398.0,252.0,333.0,0.0,0.0,1722.0,0.0,389.0,2301.0,65.0,92.0,1415.0,98.0,1340.0,0.0,0.0,0.0,109.0,0.0,440.0,0.0,0.0,143.0,0.0,5712.0,0,9,0.0,0.0,12.34787922116196,1.8199246043392904e-05
09012,2750.0,124246.0,4176.0,6795.0,8271.0,60770.0,48474.0,6087.0,13694.0,7551.0,771670.0,38672.0,38990.0,46319.0,18617.0,5965.0,445.0,0.0,469.0,509.0,313.0,764.0,738.0,2967.0,4612.0,168.0,0.0,1416.0,0.0,4615.0,5933.0,587.0,0.0,1735.0,379.0,236.0,0.0,369.0,0.0,545.0,128.0,1949.0,276.0,712.0,0.0,1072.0,1028.0,2928.0,127829.0,5078.0,8151.0,9137.0,23454.0,67505.0,4451.0,10289.0,11136.0,771670.0,119704.0,21857.0,28185.0,19599.0,6160.0,390.0,0.0,419.0,591.0,170.0,1138.0,975.0,3376.0,5615.0,289.0,0.0,1346.0,0.0,4266.0,9003.0,739.0,0.0,1327.0,509.0,212.0,0.0,549.0,0.0,438.0,172.0,2103.0,354.0,602.0,0.0,1223.0,692.0,0,10,0.0,0.0,18.707652863057827,1.5309911753718662e-05
09013,622.0,46261.0,1470.0,2422.0,4831.0,25613.0,6828.0,14340.0,2724.0,26100.0,119704.0,625427.0,13223.0,34463.0,5489.0,3971.0,0.0,0.0,523.0,0.0,247.0,2520.0,315.0,983.0,1571.0,0.0,273.0,1237.0,114.0,1259.0,2832.0,223.0,0.0,713.0,175.0,0.0,0.0,0.0,0.0,314.0,0.0,667.0,281.0,236.0,0.0,256.0,681.0,496.0,35543.0,1628.0,2191.0,5447.0,23236.0,3780.0,13889.0,3720.0,25872.0,38672.0,625427.0,14463.0,22920.0,5776.0,2613.0,0.0,0.0,717.0,0.0,260.0,2662.0,333.0,1319.0,1681.0,0.0,199.0,1841.0,117.0,853.0,1765.0,226.0,0.0,487.0,202.0,0.0,0.0,110.0,0.0,275.0,0.0,891.0,266.0,298.0,0.0,259.0,638.0,0,11,0.0,0.0,14.666488122667426,1.9192789836919232e-05
09014,10482.0,75609.0,9975.0,24800.0,27013.0,98973.0,25353.0,2767.0,61129.0,8800.0,21857.0,14463.0,208228.0,99278.0,44895.0,22593.0,225.0,0.0,3105.0,2406.0,2098.0,1448.0,3928.0,6730.0,17925.0,69.0,836.0,7195.0,1060.0,6131.0,16211.0,565.0,147.0,2943.0,4452.0,1130.0,0.0,1080.0,154.0,446.0,285.0,6398.0,1265.0,3654.0,72.0,1067.0,3896.0,10611.0,86073.0,12264.0,27160.0,29982.0,86029.0,27565.0,2780.0,67792.0,9254.0,38990.0,13223.0,208228.0,80160.0,48516.0,20951.0,663.0,0.0,3495.0,3031.0,1998.0,2143.0,7345.0,5958.0,20044.0,239.0,842.0,5464.0,660.0,13754.0,21635.0,549.0,348.0,8510.0,4539.0,852.0,0.0,337.0,88.0,338.0,205.0,8625.0,1201.0,2185.0,100.0,1737.0,4331.0,0,12,0.0,0.0,10.847161134699645,1.5032500629076109e-05
09015,33310.0,83920.0,9035.0,133671.0,51503.0,197427.0,16865.0,5078.0,53110.0,11978.0,28185.0,22920.0,80160.0,592649.0,115635.0,122375.0,1018.0,170.0,12964.0,8404.0,4787.0,7410.0,6778.0,28073.0,66827.0,2453.0,1584.0,22727.0,2098.0,33537.0,73029.0,3730.0,785.0,12182.0,12972.0,823.0,581.0,1968.0,596.0,3907.0,1417.0,29803.0,3401.0,8085.0,1203.0,9615.0,10118.0,31469.0,71604.0,9917.0,139145.0,40898.0,130969.0,23042.0,4461.0,52034.0,17009.0,46319.0,34463.0,99278.0,592649.0,96528.0,119738.0,1135.0,310.0,13703.0,6589.0,6131.0,13369.0,9114.0,40245.0,76734.0,2166.0,1549.0,23202.0,2191.0,26477.0,98973.0,2503.0,577.0,12343.0,10437.0,870.0,1108.0,3385.0,704.0,4324.0,1329.0,37504.0,3356.0,8565.0,1129.0,8179.0,9096.0,0,13,0.0,0.0,71.77685601187032,7.125909791499186e-05
09016,61208.0,26275.0,19415.0,47089.0,13855.0,36647.0,14432.0,1118.0,66293.0,6259.0,19599.0,5776.0,48516.0,96528.0,461525.0,23489.0,1485.0,46.0,14537.0,4259.0,2747.0,2997.0,3205.0,9553.0,31786.0,914.0,7196.0,5634.0,3083.0,62391.0,23442.0,6959.0,79.0,2467.0,13674.0,560.0,348.0,1010.0,804.0,640.0,196.0,27054.0,1689.0,8837.0,487.0,9560.0,3617.0,79735.0,33032.0,30831.0,63754.0,12502.0,32988.0,14680.0,1040.0,72319.0,5584.0,18617.0,5489.0,44895.0,115635.0,461525.0,17979.0,1047.0,42.0,15418.0,6092.0,2845.0,3749.0,3321.0,10739.0,29343.0,577.0,6275.0,5454.0,2945.0,87425.0,31387.0,8407.0,55.0,3585.0,9590.0,585.0,405.0,637.0,826.0,427.0,165.0,29912.0,1794.0,4824.0,348.0,7364.0,2345.0,0,14,0.0,0.0,13.991064720978097,1.9500790176573614e-05
09017,7932.0,20395.0,2133.0,44400.0,34527.0,30577.0,2851.0,728.0,6494.0,2130.0,6160.0,2613.0,20951.0,119738.0,17979.0,382634.0,1199.0,49.0,1266.0,1890.0,1851.0,3522.0,3512.0,15078.0,80066.0,199.0,244.0,10715.0,63.0,5010.0,50461.0,542.0,478.0,4895.0,1433.0,1337.0,33.0,0.0,0.0,2152.0,611.0,4104.0,307.0,1406.0,229.0,382.0,5889.0,9352.0,19085.0,1634.0,58662.0,18327.0,45400.0,2376.0,921.0,6978.0,2646.0,5965.0,3971.0,22593.0,122375.0,23489.0,382634.0,1345.0,71.0,1360.0,1827.0,950.0,3230.0,5229.0,18289.0,36742.0,703.0,302.0,6128.0,76.0,5238.0,71424.0,391.0,673.0,5768.0,2716.0,1166.0,51.0,0.0,0.0,3056.0,616.0,4746.0,416.0,953.0,296.0,425.0,4188.0,0,15,0.0,0.0,28.008258545158643,3.630648331709651e-05
13069,915.0,0.0,0.0,2583.0,162.0,277.0,114.0,0.0,342.0,0.0,390.0,0.0,663.0,1135.0,1047.0,1345.0,128869.0,3014.0,221.0,492.0,107.0,0.0,0.0,109.0,5144.0,506.0,0.0,0.0,0.0,289.0,277.0,139.0,0.0,0.0,10037.0,0.0,0.0,2267.0,65.0,204.0,67.0,1013.0,0.0,0.0,1287.0,0.0,0.0,1497.0,0.0,0.0,2489.0,145.0,348.0,102.0,0.0,263.0,0.0,445.0,0.0,225.0,1018.0,1485.0,1199.0,128869.0,4304.0,149.0,397.0,104.0,0.0,0.0,114.0,6761.0,539.0,0.0,0.0,0.0,277.0,270.0,161.0,0.0,0.0,12067.0,0.0,0.0,3464.0,33.0,239.0,64.0,730.0,0.0,0.0,1079.0,0.0,0.0,0,16,0.0,0.0,0.15560669846245956,6.13809594708146e-07
15010,99.0,241.0,138.0,472.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,42.0,71.0,4304.0,135788.0,123.0,0.0,140.0,0.0,0.0,170.0,131.0,460.0,265.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,870.0,0.0,55.0,0.0,0.0,0.0,0.0,211.0,62.0,96.0,5574.0,335.0,0.0,156.0,183.0,114.0,355.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,46.0,49.0,3014.0,135788.0,92.0,0.0,448.0,0.0,0.0,182.0,228.0,608.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,1229.0,0.0,41.0,0.0,0.0,0.0,0.0,172.0,121.0,0.0,5702.0,296.0,0.0,0,17,0.0,0.0,16.032084370244615,0.02874082659278719
15013,11725.0,2299.0,1082.0,6111.0,205.0,788.0,0.0,131.0,1794.0,0.0,419.0,717.0,3495.0,13703.0,15418.0,1360.0,149.0,92.0,488784.0,1236.0,6267.0,0.0,226.0,154.0,1301.0,531.0,561.0,188.0,392.0,54025.0,1230.0,55081.0,0.0,131.0,207.0,208.0,0.0,149.0,1144.0,35.0,87.0,67065.0,872.0,4118.0,0.0,20748.0,0.0,14301.0,1980.0,845.0,4043.0,222.0,908.0,76.0,135.0,1529.0,0.0,469.0,523.0,3105.0,12964.0,14537.0,1266.0,221.0,123.0,488784.0,1256.0,4920.0,0.0,143.0,227.0,1600.0,959.0,1281.0,222.0,361.0,44098.0,819.0,39222.0,0.0,87.0,373.0,152.0,32.0,291.0,873.0,39.0,125.0,35776.0,1151.0,4483.0,0.0,27141.0,0.0,0,18,0.0,0.0,28.67449875045893,3.0349312596705804e-05
15020,4787.0,1842.0,183.0,4989.0,246.0,725.0,237.0,0.0,719.0,44.0,591.0,0.0,3031.0,6589.0,6092.0,1827.0,397.0,0.0,1256.0,252713.0,4164.0,115.0,0.0,0.0,30070.0,88.0,190.0,115.0,16786.0,3957.0,555.0,60.0,38.0,0.0,2214.0,0.0,91.0,32.0,126.0,992.0,756.0,5369.0,17454.0,17492.0,416.0,4223.0,103.0,3856.0,1512.0,742.0,5623.0,174.0,689.0,221.0,0.0,574.0,37.0,509.0,0.0,2406.0,8404.0,4259.0,1890.0,492.0,0.0,1236.0,252713.0,5161.0,64.0,0.0,0.0,29294.0,0.0,231.0,95.0,18640.0,5550.0,837.0,109.0,0.0,0.0,2442.0,0.0,0.0,59.0,100.0,460.0,315.0,6932.0,21225.0,21145.0,645.0,2841.0,50.0,0,19,0.0,0.0,4.116744130818639,8.244676201791233e-06
15024,2521.0,554.0,446.0,2588.0,95.0,404.0,215.0,0.0,907.0,0.0,170.0,260.0,1998.0,6131.0,2845.0,950.0,104.0,448.0,4920.0,5161.0,183099.0,0.0,0.0,320.0,3339.0,3414.0,0.0,0.0,1397.0,3903.0,853.0,1241.0,0.0,0.0,92.0,0.0,5621.0,124.0,9515.0,67.0,96.0,6816.0,9626.0,40274.0,2885.0,31667.0,142.0,3123.0,615.0,509.0,2978.0,274.0,316.0,347.0,0.0,756.0,73.0,313.0,247.0,2098.0,4787.0,2747.0,1851.0,107.0,140.0,6267.0,4164.0,183099.0,0.0,0.0,256.0,3640.0,3863.0,0.0,0.0,1023.0,4492.0,673.0,2185.0,0.0,0.0,444.0,0.0,9625.0,132.0,10072.0,133.0,148.0,7878.0,15277.0,32995.0,3059.0,34230.0,273.0,0,20,0.0,0.0,10.007866473946583,3.066081447051481e-05
15025,909.0,4007.0,298.0,1182.0,3991.0,10258.0,329.0,449.0,1457.0,3265.0,1138.0,2662.0,2143.0,13369.0,3749.0,3230.0,0.0,0.0,0.0,64.0,0.0,513513.0,632.0,418.0,889.0,99.0,0.0,23111.0,0.0,1267.0,4518.0,0.0,6146.0,1935.0,136.0,21927.0,0.0,0.0,0.0,568.0,0.0,557.0,0.0,75.0,0.0,151.0,16693.0,890.0,3302.0,271.0,1316.0,2842.0,9425.0,243.0,356.0,1029.0,3719.0,764.0,2520.0,1448.0,7410.0,2997.0,3522.0,0.0,0.0,0.0,115.0,0.0,513513.0,753.0,360.0,474.0,0.0,0.0,24151.0,0.0,1316.0,3102.0,0.0,5304.0,1728.0,139.0,36249.0,0.0,0.0,0.0,67.0,0.0,424.0,0.0,0.0,0.0,125.0,12715.0,0,21,0.0,0.0,42.28042822768536,5.6913244054167773e-05
15029,1155.0,3299.0,416.0,1295.0,4098.0,6134.0,160.0,72.0,615.0,1398.0,975.0,333.0,7345.0,9114.0,3321.0,5229.0,0.0,0.0,143.0,0.0,0.0,753.0,194907.0,46180.0,1152.0,0.0,0.0,2530.0,168.0,435.0,9269.0,0.0,0.0,8070.0,191.0,56.0,0.0,0.0,66.0,15127.0,382.0,370.0,0.0,0.0,0.0,132.0,0.0,1187.0,2787.0,612.0,1786.0,7625.0,5937.0,60.0,71.0,998.0,887.0,738.0,315.0,3928.0,6778.0,3205.0,3512.0,0.0,0.0,226.0,0.0,0.0,632.0,194907.0,50042.0,1318.0,0.0,0.0,2503.0,0.0,384.0,5487.0,0.0,0.0,9883.0,0.0,114.0,0.0,0.0,77.0,40081.0,669.0,191.0,0.0,0.0,0.0,131.0,0.0,0,22,0.0,0.0,0.8158073852370894,2.6211990748413284e-06
15031,1372.0,9166.0,650.0,4467.0,6924.0,14555.0,113.0,0.0,1960.0,252.0,3376.0,1319.0,5958.0,40245.0,10739.0,18289.0,114.0,182.0,227.0,0.0,256.0,360.0,50042.0,567887.0,4690.0,0.0,89.0,2666.0,0.0,1820.0,54073.0,0.0,0.0,16733.0,91.0,394.0,0.0,42.0,153.0,4512.0,824.0,647.0,256.0,273.0,0.0,337.0,2001.0,1227.0,8377.0,497.0,1784.0,5785.0,16956.0,107.0,0.0,2339.0,254.0,2967.0,983.0,6730.0,28073.0,9553.0,15078.0,109.0,170.0,154.0,0.0,320.0,418.0,46180.0,567887.0,3975.0,0.0,107.0,1379.0,0.0,1983.0,57030.0,0.0,0.0,23431.0,122.0,434.0,0.0,47.0,204.0,5961.0,511.0,827.0,111.0,260.0,0.0,229.0,2126.0,0,23,0.0,0.0,29.222501790754652,2.4378260694455873e-05
15033,20082.0,24089.0,2812.0,97359.0,7260.0,9820.0,1439.0,0.0,6161.0,333.0,5615.0,1681.0,20044.0,76734.0,29343.0,36742.0,6761.0,228.0,1600.0,29294.0,3640.0,474.0,1318.0,3975.0,1684210.0,232.0,521.0,705.0,6643.0,5871.0,41685.0,332.0,0.0,316.0,42648.0,0.0,274.0,5972.0,307.0,8633.0,9999.0,41229.0,5388.0,13305.0,3350.0,2368.0,635.0,15980.0,20448.0,2174.0,97758.0,8022.0,7513.0,1211.0,0.0,4315.0,401.0,4612.0,1571.0,17925.0,66827.0,31786.0,80066.0,5144.0,131.0,1301.0,30070.0,3339.0,889.0,1152.0,4690.0,1684210.0,319.0,395.0,1015.0,7264.0,6036.0,24406.0,268.0,0.0,767.0,58401.0,0.0,409.0,5860.0,301.0,6911.0,10227.0,24724.0,5309.0,17676.0,2419.0,3490.0,400.0,0,24,0.0,0.0,51.65555007348659,1.8100891124385037e-05
15035,1100.0,408.0,149.0,655.0,177.0,0.0,147.0,0.0,459.0,0.0,289.0,0.0,239.0,2166.0,577.0,703.0,539.0,608.0,959.0,0.0,3863.0,0.0,0.0,0.0,319.0,94577.0,27.0,0.0,0.0,3608.0,485.0,0.0,0.0,0.0,653.0,0.0,4524.0,0.0,1174.0,0.0,0.0,2317.0,155.0,1550.0,1606.0,4384.0,0.0,1818.0,399.0,0.0,505.0,175.0,0.0,0.0,0.0,1889.0,0.0,168.0,0.0,69.0,2453.0,914.0,199.0,506.0,460.0,531.0,88.0,3414.0,99.0,0.0,0.0,232.0,94577.0,0.0,0.0,100.0,1272.0,375.0,0.0,0.0,0.0,619.0,0.0,5217.0,176.0,1238.0,0.0,0.0,2286.0,159.0,1327.0,3854.0,4161.0,0.0,0,25,0.0,0.0,0.2849211978224709,1.048649325919623e-06
15037,571.0,383.0,960.0,441.0,366.0,178.0,108.0,0.0,1186.0,0.0,0.0,199.0,842.0,1549.0,6275.0,302.0,0.0,0.0,1281.0,231.0,0.0,0.0,0.0,107.0,395.0,0.0,41145.0,0.0,140.0,53831.0,186.0,747.0,0.0,135.0,26.0,0.0,0.0,0.0,0.0,59.0,0.0,422.0,0.0,293.0,0.0,621.0,245.0,550.0,377.0,806.0,582.0,380.0,305.0,72.0,0.0,1314.0,0.0,0.0,273.0,836.0,1584.0,7196.0,244.0,0.0,265.0,561.0,190.0,0.0,0.0,0.0,89.0,521.0,27.0,41145.0,0.0,0.0,67915.0,198.0,515.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,403.0,0.0,300.0,0.0,591.0,273.0,0,26,0.0,0.0,2.996772666298338,5.91841420623144e-06
15039,1984.0,4641.0,1191.0,3473.0,6056.0,19463.0,1108.0,790.0,2018.0,1722.0,1346.0,1841.0,5464.0,23202.0,5454.0,6128.0,0.0,0.0,222.0,95.0,0.0,24151.0,2503.0,1379.0,1015.0,0.0,0.0,546249.0,126.0,1840.0,7590.0,0.0,815.0,8191.0,0.0,2798.0,0.0,0.0,0.0,1687.0,130.0,504.0,0.0,120.0,0.0,54.0,5560.0,1931.0,2859.0,521.0,3094.0,4746.0,16088.0,937.0,210.0,1050.0,1117.0,1416.0,1237.0,7195.0,22727.0,5634.0,10715.0,0.0,0.0,188.0,115.0,0.0,23111.0,2530.0,2666.0,705.0,0.0,0.0,546249.0,105.0,1234.0,6400.0,0.0,898.0,9967.0,0.0,2128.0,0.0,0.0,0.0,1045.0,171.0,439.0,0.0,117.0,0.0,54.0,14153.0,0,27,0.0,0.0,11.309476335671162,1.223588126758271e-05
15044,391.0,1252.0,398.0,3626.0,558.0,131.0,117.0,0.0,385.0,0.0,0.0,117.0,660.0,2191.0,2945.0,76.0,0.0,0.0,361.0,18640.0,1023.0,0.0,0.0,0.0,7264.0,100.0,0.0,105.0,81886.0,2790.0,339.0,124.0,0.0,0.0,713.0,0.0,0.0,0.0,232.0,381.0,142.0,2780.0,4184.0,17634.0,404.0,1929.0,0.0,335.0,1435.0,460.0,4514.0,275.0,137.0,0.0,0.0,411.0,0.0,0.0,114.0,1060.0,2098.0,3083.0,63.0,0.0,0.0,392.0,16786.0,1397.0,0.0,168.0,0.0,6643.0,0.0,140.0,126.0,81886.0,2147.0,321.0,247.0,0.0,0.0,691.0,0.0,0.0,0.0,202.0,432.0,170.0,2377.0,2916.0,25358.0,608.0,945.0,0.0,0,28,0.0,0.0,6.166186296247666,0.01231795403279216
